UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_enc,ambient_temp_C,factory_load_pct
5921,L53100,L,300.5,310.2,1764,25.9,27,0,0,0,0,0,0,1,34.2614183097832,87.40604000554632
5922,L53101,L,300.5,310.3,1336,57.1,29,0,0,0,0,0,0,1,28.806497713313476,59.446427772434724
5923,L53102,L,300.5,310.3,1435,43.3,31,0,0,0,0,0,0,1,31.220618839250545,57.879516107823434
5924,M20783,M,300.4,310.3,1537,35.0,33,0,0,0,0,0,0,2,28.409944069123597,61.82419929613771
5925,L53104,L,300.3,310.2,1369,48.8,36,0,0,0,0,0,0,1,19.238114524295014,68.29358515744877
5926,M20785,M,300.2,310.1,1619,31.3,38,0,0,0,0,0,0,2,23.69635418302331,89.68324905179006
5927,L53106,L,300.2,310.1,1440,51.1,41,0,0,0,0,0,0,1,31.36194668805691,86.8961968739425
5928,L53107,L,300.2,310.1,1649,30.5,43,0,0,0,0,0,0,1,28.83327908679922,96.27257961392667
5929,M20788,M,300.2,310.1,1550,38.7,45,0,0,0,0,0,0,2,33.90494952652836,52.93147795493077
5930,L53109,L,300.3,310.2,1471,45.2,48,0,0,0,0,0,0,1,30.01637281518586,50.57781405070928
5931,L53110,L,300.3,310.3,1483,51.6,50,0,0,0,0,0,0,1,23.1664905464867,84.95694148503995
5932,L53111,L,300.3,310.4,1336,54.4,52,0,0,0,0,0,0,1,24.01967931139683,63.96437478970829
5933,L53112,L,300.5,310.5,1515,36.6,54,0,0,0,0,0,0,1,28.514586952616185,66.70394477669088
5934,L53113,L,300.5,310.5,1373,47.4,56,0,0,0,0,0,0,1,16.429779669999473,77.34010129572562
5935,H35348,H,300.6,310.5,1454,51.2,58,0,0,0,0,0,0,0,36.367209428114926,55.120656156339926
5936,L53115,L,300.5,310.5,1646,34.5,63,0,0,0,0,0,0,1,30.208733681887786,82.13472082740248
5937,M20796,M,300.5,310.4,1548,37.3,65,0,0,0,0,0,0,2,34.13517298524436,66.2573723115575
5938,M20797,M,300.6,310.5,1462,41.3,68,0,0,0,0,0,0,2,20.096980295954154,81.63575621504958
5939,L53118,L,300.5,310.4,1702,33.1,71,0,0,0,0,0,0,1,34.22282580177628,91.70034565366929
5940,L53119,L,300.5,310.5,1409,60.9,73,0,0,0,0,0,0,1,39.15749455513874,58.555566666871485
5941,M20800,M,300.6,310.6,1427,52.8,75,0,0,0,0,0,0,2,21.395608223113413,96.54365464572601
5942,L53121,L,300.6,310.7,1438,48.5,78,1,0,0,0,0,0,1,31.857008974518834,76.53440705312218
5943,L53122,L,300.7,310.7,1450,43.4,80,0,0,0,0,0,0,1,28.005549723436467,96.14638825869841
5944,L53123,L,300.7,310.7,1541,41.3,82,0,0,0,0,0,0,1,20.27783075875878,60.38650411008891
5945,M20804,M,300.7,310.6,1484,38.0,84,0,0,0,0,0,0,2,30.464419859259348,80.22813323021188
5946,M20805,M,300.8,310.8,1415,44.5,87,0,0,0,0,0,0,2,32.16801602418674,70.19435586618023
5947,L53126,L,300.7,310.8,1496,46.4,90,0,0,0,0,0,0,1,24.994367236655766,88.71110955780065
5948,M20807,M,300.7,310.8,1465,45.2,92,0,0,0,0,0,0,2,33.829582601276115,80.29544716066482
5949,L53128,L,300.7,310.8,2113,18.5,95,0,0,0,0,0,0,1,19.66618296605401,74.72577284791592
5950,M20809,M,300.7,310.8,1506,44.0,97,0,0,0,0,0,0,2,20.526219267751777,95.64927032155043
5951,L53130,L,300.7,310.8,1689,28.9,100,0,0,0,0,0,0,1,28.682986977943763,68.85585320858401
5952,L53131,L,300.7,310.9,1650,29.4,102,0,0,0,0,0,0,1,28.12692638986136,60.99901024490907
5953,L53132,L,300.7,310.8,1563,33.8,104,0,0,0,0,0,0,1,24.417132557879473,80.40505934260459
5954,M20813,M,300.7,310.9,1486,38.9,106,0,0,0,0,0,0,2,32.04797217985943,81.20142185864069
5955,L53134,L,300.8,310.9,1732,25.7,109,0,0,0,0,0,0,1,30.654471571079746,71.95473107859377
5956,L53135,L,300.7,310.8,1653,31.6,111,0,0,0,0,0,0,1,32.29069535467008,74.33050218446911
5957,L53136,L,300.7,310.9,1535,37.1,113,0,0,0,0,0,0,1,27.38431782323866,97.977670714995
5958,L53137,L,300.7,310.9,1637,37.2,115,0,0,0,0,0,0,1,31.012901339891705,86.63428456984006
5959,L53138,L,300.6,310.8,1533,38.5,117,0,0,0,0,0,0,1,25.77174848485003,55.53008757412885
5960,L53139,L,300.6,310.8,1378,51.2,119,0,0,0,0,0,0,1,38.269093450432976,60.60650354353055
5961,L53140,L,300.5,310.7,1606,33.5,121,0,0,0,0,0,0,1,23.93727114939007,98.77883172177795
5962,L53141,L,300.3,310.7,1539,32.3,123,0,0,0,0,0,0,1,38.52648714729156,86.32327768967656
5963,L53142,L,300.5,310.8,1728,26.3,125,0,0,0,0,0,0,1,28.17443973544704,95.75225630723266
5964,H35377,H,300.4,310.7,1656,36.3,127,0,0,0,0,0,0,0,21.122445552156286,65.1930731994361
5965,H35378,H,300.5,310.8,1631,30.5,132,0,0,0,0,0,0,0,34.840396752443006,87.09334300432963
5966,H35379,H,300.5,310.9,1447,46.5,137,0,0,0,0,0,0,0,28.629506941974796,85.70013542617556
5967,L53146,L,300.4,310.8,1396,49.3,142,0,0,0,0,0,0,1,32.25562049190119,64.73449927196876
5968,L53147,L,300.4,310.8,1390,52.5,144,0,0,0,0,0,0,1,34.119279592712964,77.54081627253527
5969,L53148,L,300.4,310.8,1348,56.0,146,0,0,0,0,0,0,1,29.689777770725126,81.37075556351476
5970,M20829,M,300.4,310.8,1491,35.9,148,0,0,0,0,0,0,2,25.038795775935927,74.05659054137325
5971,L53150,L,300.4,310.8,1520,37.6,151,0,0,0,0,0,0,1,32.87856688834625,91.35893533290064
5972,L53151,L,300.5,310.8,1509,33.0,153,0,0,0,0,0,0,1,28.003777537272978,91.64345208989948
5973,L53152,L,300.5,310.8,1445,46.6,155,0,0,0,0,0,0,1,31.429289093042094,92.53002741507784
5974,L53153,L,300.5,310.8,1354,51.8,157,0,0,0,0,0,0,1,17.231347131042693,90.17117845490814
5975,L53154,L,300.5,310.7,1488,39.4,159,0,0,0,0,0,0,1,30.23490858504926,74.40417385985722
5976,H35389,H,300.5,310.7,1654,28.6,161,0,0,0,0,0,0,0,24.80707087427485,69.07191490745036
5977,H35390,H,300.5,310.6,1378,51.5,166,0,0,0,0,0,0,0,36.26654818589265,91.56881418571854
5978,L53157,L,300.6,310.7,1750,30.6,171,0,0,0,0,0,0,1,31.115436739445475,74.51007292781334
5979,L53158,L,300.5,310.6,1448,46.3,173,0,0,0,0,0,0,1,29.199288729246483,62.3185699313991
5980,H35393,H,300.6,310.7,1501,45.3,175,0,0,0,0,0,0,0,30.431549966751106,75.36717661611081
5981,M20840,M,300.6,310.7,1654,32.0,180,0,0,0,0,0,0,2,23.00779573561641,57.0924910959621
5982,M20841,M,300.7,310.7,1347,46.5,183,0,0,0,0,0,0,2,36.11628345264027,84.58147452993995
5983,L53162,L,300.7,310.8,1486,37.1,186,0,0,0,0,0,0,1,37.956852092084524,66.79606408119531
5984,H35397,H,300.8,310.8,1466,45.2,188,0,0,0,0,0,0,0,29.96456755274108,63.03293992237272
5985,H35398,H,300.7,310.8,1346,52.0,193,0,0,0,0,0,0,0,35.952017842868194,97.82543731173726
5986,L53165,L,300.7,310.7,1314,42.4,198,0,0,0,0,0,0,1,25.154259006637332,88.84404978791538
5987,L53166,L,300.6,310.7,1440,52.5,200,0,0,0,0,0,0,1,24.014432168875096,89.35347513619658
5988,L53167,L,300.7,310.8,1608,39.5,202,0,0,0,0,0,0,1,28.204623743644614,81.18609846395917
5989,H35402,H,300.7,310.8,1296,58.2,204,0,0,0,0,0,0,0,30.174705191839493,91.95864052551485
5990,L53169,L,300.7,310.7,1507,46.1,209,0,0,0,0,0,0,1,26.030066593784397,87.95812405816906
5991,M20850,M,300.7,310.7,1343,51.6,211,0,0,0,0,0,0,2,30.68884095184242,79.93868520668083
5992,L53171,L,300.7,310.7,1416,40.4,214,0,0,0,0,0,0,1,29.53194741036707,98.05622009258587
5993,L53172,L,300.7,310.6,1288,47.2,216,0,0,0,0,0,0,1,23.008466123544725,59.57974748422115
5994,M20853,M,300.7,310.6,1407,42.4,218,0,0,0,0,0,0,2,30.593965087258606,97.16898594973756
5995,L53174,L,300.6,310.4,1608,39.2,221,0,0,0,0,0,0,1,32.317641212607604,70.07190809994324
5996,L53175,L,300.6,310.3,1920,22.3,223,0,0,0,0,0,0,1,28.857346587951955,76.41994917007433
5997,M20856,M,300.5,310.2,1386,48.2,225,0,0,0,0,0,0,2,33.763240516308464,56.136965977215446
5998,M20857,M,300.5,310.2,1571,34.6,228,0,0,0,0,0,0,2,21.91298103251524,77.00537194608955
5999,M20858,M,300.4,310.2,1613,36.9,231,0,0,0,0,0,0,2,30.33975211065926,80.56033759290966
6000,M20859,M,300.4,310.2,1671,30.5,234,1,1,0,0,0,0,2,22.148596468016127,99.8850770904262
6001,H35414,H,300.4,310.2,1431,43.2,0,0,0,0,0,0,0,0,22.42959320883456,98.75962055357633
6002,M20861,M,300.4,310.2,1380,47.3,5,0,0,0,0,0,0,2,24.84534583131105,98.31986459371436
6003,L53182,L,300.5,310.3,1683,31.5,8,0,0,0,0,0,0,1,23.289699082128777,67.41940300510286
6004,L53183,L,300.4,310.2,1529,36.2,10,0,0,0,0,0,0,1,25.26002090629431,99.56332493725218
6005,L53184,L,300.5,310.4,1761,26.5,12,0,0,0,0,0,0,1,26.929248446444056,72.77390757975554
6006,L53185,L,300.6,310.5,1570,38.3,14,0,0,0,0,0,0,1,32.18577243165692,92.59181293809502
6007,M20866,M,300.6,310.5,2156,18.0,16,0,0,0,0,0,0,2,26.39420480647149,60.8159984509486
6008,M20867,M,300.7,310.6,1349,54.5,19,0,0,0,0,0,0,2,20.071871466152036,75.29165898283011
6009,L53188,L,300.7,310.7,1431,39.3,22,0,0,0,0,0,0,1,33.7003392324758,98.30060480638028
6010,L53189,L,300.6,310.6,1931,22.0,24,0,0,0,0,0,0,1,23.814549331924802,97.35156984617137
6011,H35424,H,300.7,310.7,1428,43.4,26,0,0,0,0,0,0,0,27.706397864476855,84.18674389107133
6012,L53191,L,300.8,310.8,1564,36.2,31,0,0,0,0,0,0,1,30.232682534703557,89.890716127653
6013,H35426,H,300.8,310.9,1425,44.0,33,0,0,0,0,0,0,0,28.998052092013914,58.82133483012007
6014,L53193,L,300.7,310.8,1597,30.5,38,0,0,0,0,0,0,1,33.47089773760738,86.08292747420788
6015,H35428,H,300.8,310.8,1618,32.8,40,0,0,0,0,0,0,0,30.395015716963794,80.90254041676862
6016,M20875,M,300.8,310.8,1520,38.0,45,0,0,0,0,0,0,2,23.69345210151446,54.5775867875623
6017,L53196,L,300.7,310.7,1425,45.3,48,0,0,0,0,0,0,1,38.89281086995831,55.65795032948381
6018,L53197,L,300.8,310.9,1398,38.2,50,0,0,0,0,0,0,1,28.971667316691168,55.422180887563094
6019,M20878,M,300.8,310.9,1557,31.6,52,0,0,0,0,0,0,2,27.26329886689247,86.21784674149178
6020,L53199,L,300.7,310.8,1519,43.9,55,0,0,0,0,0,0,1,32.819627115277854,57.08576041237862
6021,L53200,L,300.7,310.8,1619,34.9,57,0,0,0,0,0,0,1,29.24725472965036,73.38661355572353
6022,L53201,L,300.7,310.8,1814,21.4,59,0,0,0,0,0,0,1,29.996140964696636,67.84909029388788
6023,L53202,L,300.7,310.9,1521,39.4,61,0,0,0,0,0,0,1,40.460919993003436,77.5252070385109
6024,M20883,M,300.7,310.9,1369,51.2,63,0,0,0,0,0,0,2,26.624392858724768,85.32382436097015
6025,L53204,L,300.7,310.9,1356,65.3,66,1,0,0,1,0,0,1,26.41119552991302,84.2361268610666
6026,L53205,L,300.7,311.0,1336,53.3,68,0,0,0,0,0,0,1,28.58289256006232,75.77599579571883
6027,L53206,L,300.7,311.0,1403,48.3,70,0,0,0,0,0,0,1,33.35757967790519,73.21674368051927
6028,M20887,M,300.7,311.0,1413,44.3,72,0,0,0,0,0,0,2,20.467329849048006,69.89077975611293
6029,L53208,L,300.6,310.9,1472,47.6,75,0,0,0,0,0,0,1,18.172220542617474,93.09549741521897
6030,M20889,M,300.7,310.8,1452,47.9,77,0,0,0,0,0,0,2,25.06442364689926,66.54259024363225
6031,L53210,L,300.6,310.7,1397,53.7,80,0,0,0,0,0,0,1,19.830385204703564,62.968291058374746
6032,L53211,L,300.6,310.7,1455,40.6,82,0,0,0,0,0,0,1,25.87584326237181,87.16577468276355
6033,L53212,L,300.7,310.8,1754,27.7,84,0,0,0,0,0,0,1,30.51249848064645,67.98817308483632
6034,L53213,L,300.6,310.9,1471,37.9,86,0,0,0,0,0,0,1,23.54625568223868,92.34992998786342
6035,M20894,M,300.6,310.8,1389,48.1,88,0,0,0,0,0,0,2,20.865867116093288,66.39443593185723
6036,M20895,M,300.6,310.9,1702,30.3,91,0,0,0,0,0,0,2,28.34668580857674,85.09724122872942
6037,M20896,M,300.6,311.0,1401,54.6,94,0,0,0,0,0,0,2,32.31271742307585,52.2554503142668
6038,L53217,L,300.7,311.1,1426,46.2,97,0,0,0,0,0,0,1,19.525132807416938,69.278144005516
6039,L53218,L,300.7,311.0,1496,38.3,99,0,0,0,0,0,0,1,32.10116199152992,67.16150874837757
6040,L53219,L,300.6,310.9,1433,42.6,101,0,0,0,0,0,0,1,32.08653101869163,90.83393696379616
6041,M20900,M,300.7,311.1,1438,46.6,103,0,0,0,0,0,0,2,32.77042551078314,98.3527701614155
6042,M20901,M,300.7,311.0,1418,49.3,106,0,0,0,0,0,0,2,34.092401074358435,73.04406383464807
6043,M20902,M,300.8,311.0,1580,36.6,109,0,0,0,0,0,0,2,39.01006962329808,91.2418138576879
6044,M20903,M,300.7,310.9,1468,41.8,112,0,0,0,0,0,0,2,26.219539756904723,84.98473504786826
6045,M20904,M,300.8,310.9,1522,41.7,115,0,0,0,0,0,0,2,28.54785790038929,98.36929938318465
6046,L53225,L,300.8,310.9,1311,55.8,118,0,0,0,0,0,0,1,25.917807833759873,90.55542571714123
6047,L53226,L,300.9,311.0,1316,56.5,120,0,0,0,0,0,0,1,28.009884223779054,53.87390329818653
6048,H35461,H,300.9,311.0,1853,23.6,122,0,0,0,0,0,0,0,35.66436677818156,85.6640861191118
6049,M20908,M,300.9,311.0,1556,38.8,127,0,0,0,0,0,0,2,21.274927580346656,76.77498577111868
6050,M20909,M,300.9,311.0,1567,34.3,130,0,0,0,0,0,0,2,23.69475163917212,50.82180289661636
6051,M20910,M,300.9,311.1,1546,37.7,133,0,0,0,0,0,0,2,34.885904682522806,62.565647936272185
6052,L53231,L,300.9,311.0,1382,51.2,136,0,0,0,0,0,0,1,33.10018253451045,96.08776225134466
6053,L53232,L,300.9,311.0,2003,20.2,138,0,0,0,0,0,0,1,26.18434176591461,96.30306863933765
6054,L53233,L,300.8,310.9,1748,29.9,140,0,0,0,0,0,0,1,32.2720100056036,89.94252301003172
6055,H35468,H,300.7,310.8,1518,40.1,142,0,0,0,0,0,0,0,29.706079212460168,99.08898016389946
6056,L53235,L,300.7,310.8,1475,42.0,147,0,0,0,0,0,0,1,35.50137304500494,90.32726123121024
6057,L53236,L,300.8,310.8,1634,29.2,149,0,0,0,0,0,0,1,28.372547969133862,50.51020936426226
6058,L53237,L,300.8,310.8,1689,32.9,151,0,0,0,0,0,0,1,33.12816056936291,64.39171701507559
6059,M20918,M,300.9,310.9,1636,35.3,153,0,0,0,0,0,0,2,41.2100595524631,51.531209111888145
6060,L53239,L,300.9,311.0,2235,15.8,156,0,0,0,0,0,0,1,30.99049577523733,54.70539843687797
6061,L53240,L,301.0,311.1,1615,35.6,158,0,0,0,0,0,0,1,28.24664082897422,60.942040847538806
6062,H35475,H,301.1,311.1,1618,29.5,160,0,0,0,0,0,0,0,31.612234926104897,75.17792731627613
6063,M20922,M,301.1,311.2,1407,53.0,165,0,0,0,0,0,0,2,26.173595708980574,92.37660017310088
6064,L53243,L,301.1,311.1,1450,43.3,168,0,0,0,0,0,0,1,39.939838527623664,93.0983378078554
6065,L53244,L,301.1,311.1,1889,23.8,170,0,0,0,0,0,0,1,28.900355188479907,80.81009292786482
6066,L53245,L,301.0,310.9,1568,38.2,172,0,0,0,0,0,0,1,26.635333398872437,96.40879695331175
6067,L53246,L,301.0,311.0,1804,25.8,174,0,0,0,0,0,0,1,23.82155497489982,75.0031163295104
6068,L53247,L,301.0,311.0,1582,37.5,176,0,0,0,0,0,0,1,33.48610095803219,94.45180220666008
6069,M20928,M,301.0,310.9,2047,17.9,178,0,0,0,0,0,0,2,32.33593706413869,72.70326281660061
6070,L53249,L,300.9,310.9,1601,34.0,181,0,0,0,0,0,0,1,25.513228142929535,63.861250371094116
6071,L53250,L,300.9,310.9,1615,32.0,183,0,0,0,0,0,0,1,30.882256725612113,95.8206459050214
6072,M20931,M,300.9,310.8,1452,43.6,185,0,0,0,0,0,0,2,20.45722015893572,69.39675378394347
6073,M20932,M,300.9,310.8,1695,30.2,188,0,0,0,0,0,0,2,28.924852875365783,75.17020544222308
6074,M20933,M,300.9,310.8,1790,26.2,191,0,0,0,0,0,0,2,30.263781760383473,66.44303162653387
6075,M20934,M,301.0,310.8,1533,39.3,194,0,0,0,0,0,0,2,36.53664904779612,83.1418800145365
6076,L53255,L,301.0,310.9,1813,28.5,197,0,0,0,0,0,0,1,24.145905986356553,99.75156125030178
6077,L53256,L,301.0,310.9,1492,36.7,199,0,0,0,0,0,0,1,21.60823685598838,51.27567744323848
6078,L53257,L,300.9,310.7,1479,43.3,201,0,0,0,0,0,0,1,23.52286019537479,94.99240030035507
6079,L53258,L,300.8,310.7,1339,59.1,203,1,0,0,0,1,0,1,21.317157498425402,50.19630284946327
6080,M20939,M,300.8,310.7,1371,44.7,205,0,0,0,0,0,0,2,34.683286788794916,68.21139405731056
6081,L53260,L,300.9,310.7,1468,36.2,208,0,0,0,0,0,0,1,35.743196475120186,58.430340314475714
6082,L53261,L,300.9,310.7,1517,41.7,210,0,0,0,0,0,0,1,29.601082889744145,87.86708903362756
6083,L53262,L,300.9,310.7,1352,46.4,212,0,0,0,0,0,0,1,34.10647472842574,52.53054203785867
6084,L53263,L,300.9,310.7,1389,50.0,214,0,0,0,0,0,0,1,28.669791902901178,77.67424767921639
6085,M20944,M,300.8,310.6,1505,36.2,0,0,0,0,0,0,0,2,27.52444176149617,64.74630669226563
6086,L53265,L,300.9,310.6,1538,36.7,3,0,0,0,0,0,0,1,26.334811904731193,56.68351244323511
6087,L53266,L,300.9,310.8,1482,37.0,5,0,0,0,0,0,0,1,26.448045043112174,88.59091060513204
6088,M20947,M,300.9,310.8,1599,33.0,7,0,0,0,0,0,0,2,20.260992218454845,60.87084171276284
6089,L53268,L,300.9,310.8,1476,39.0,10,0,0,0,0,0,0,1,29.321273818036694,61.18376060274694
6090,L53269,L,300.9,310.7,1509,37.5,12,0,0,0,0,0,0,1,27.798330448929782,63.75383925689615
6091,L53270,L,300.9,310.8,1708,29.1,14,0,0,0,0,0,0,1,31.72680362038938,79.33833819140136
6092,L53271,L,300.9,310.7,1412,57.5,16,0,0,0,0,0,1,1,28.46761748219305,82.98329658453741
6093,L53272,L,300.9,310.7,1658,28.5,18,0,0,0,0,0,0,1,27.18648149215454,50.88012618506725
6094,L53273,L,301.0,310.8,1375,57.2,20,0,0,0,0,0,0,1,23.644034849961848,62.093481805689514
6095,M20954,M,300.9,310.8,1402,48.1,22,0,0,0,0,0,0,2,28.360766184108808,71.54854212526413
6096,M20955,M,300.9,310.7,1452,47.3,25,0,0,0,0,0,0,2,31.69118615408081,66.59884760806166
6097,M20956,M,300.8,310.7,1483,40.8,28,0,0,0,0,0,0,2,22.283305044580697,94.2085329255443
6098,H35511,H,300.9,310.8,1477,38.4,31,0,0,0,0,0,0,0,28.437368768403697,89.38543654432094
6099,M20958,M,300.8,310.7,1924,22.4,36,0,0,0,0,0,0,2,29.16521475764742,81.29451077694138
6100,H35513,H,300.9,310.7,1609,28.7,39,0,0,0,0,0,0,0,24.409676081908678,66.90212079985199
6101,M20960,M,300.8,310.7,1886,21.1,44,0,0,0,0,0,0,2,25.06071847546,85.033617242308
6102,L53281,L,300.7,310.6,1616,29.6,47,0,0,0,0,0,0,1,29.153054243831072,92.18190064228972
6103,L53282,L,300.7,310.7,1442,43.2,49,0,0,0,0,0,0,1,22.332894908536886,79.74151886794934
6104,L53283,L,300.8,310.8,1407,45.1,51,0,0,0,0,0,0,1,29.749618576246963,89.22307334466896
6105,M20964,M,300.8,310.8,1461,41.3,53,0,0,0,0,0,0,2,23.523228131704002,87.45524806998739
6106,M20965,M,300.8,310.9,1522,46.2,56,0,0,0,0,0,0,2,33.31426846516608,78.58686555801611
6107,L53286,L,300.9,311.0,1432,48.1,59,0,0,0,0,0,0,1,39.6891387269415,65.60916084107555
6108,L53287,L,300.9,311.0,1438,49.0,61,0,0,0,0,0,0,1,23.696215991490902,87.28910790006358
6109,M20968,M,300.8,310.9,1678,28.1,63,0,0,0,0,0,0,2,30.671039311873372,60.33981831788032
6110,M20969,M,300.8,310.9,1514,38.7,66,0,0,0,0,0,0,2,24.366290475589903,88.97441732357669
6111,L53290,L,300.7,310.8,1534,41.3,69,0,0,0,0,0,0,1,33.204770868988945,90.22733460712665
6112,M20971,M,300.7,310.8,1486,41.2,71,0,0,0,0,0,0,2,21.673707954573924,91.10724397851865
6113,L53292,L,300.7,310.8,1925,22.0,74,0,0,0,0,0,0,1,30.402933792138562,73.64579854892288
6114,M20973,M,300.7,310.8,1724,30.0,76,0,0,0,0,0,0,2,23.635055165553236,59.624038388521086
6115,M20974,M,300.8,310.8,1549,35.5,79,0,0,0,0,0,0,2,26.965077054508157,54.98618000330344
6116,L53295,L,300.8,310.9,1457,47.7,82,0,0,0,0,0,0,1,22.844873624263464,87.16806252439622
6117,L53296,L,300.8,310.9,1453,43.9,84,0,0,0,0,0,0,1,32.11175235447877,94.31306922649065
6118,L53297,L,300.8,311.0,1578,44.4,86,0,0,0,0,0,0,1,23.815098227802064,82.54191794184533
6119,M20978,M,300.9,311.1,1325,61.4,88,0,0,0,0,0,0,2,30.759821296659137,57.20800301941848
6120,L53299,L,300.9,311.1,1471,39.3,91,0,0,0,0,0,0,1,26.279509858688336,96.74482242587871
6121,M20980,M,300.9,311.2,1472,40.0,93,0,0,0,0,0,0,2,27.427638141005687,99.45510072696598
6122,L53301,L,300.9,311.1,1457,37.4,96,0,0,0,0,0,0,1,28.738779537000642,71.6689304967461
6123,L53302,L,301.0,311.0,1402,55.3,98,0,0,0,0,0,0,1,24.190876641705756,79.74126446368857
6124,L53303,L,300.9,310.9,1477,41.5,100,0,0,0,0,0,0,1,29.051835567704433,88.86142600008289
6125,M20984,M,300.9,310.9,1727,30.1,102,0,0,0,0,0,0,2,35.65167282177205,86.81948950250224
6126,L53305,L,300.9,310.9,1995,20.2,105,0,0,0,0,0,0,1,24.109526070836427,98.38935959667246
6127,L53306,L,300.9,310.9,1370,52.5,107,0,0,0,0,0,0,1,33.859050716369225,55.744154553939445
6128,L53307,L,300.9,310.9,1228,66.4,109,0,0,0,0,0,0,1,35.49048816743892,79.03624330714028
6129,L53308,L,300.9,311.0,1499,38.0,111,0,0,0,0,0,0,1,23.91922505485978,84.5965709836546
6130,M20989,M,301.0,311.0,1508,46.9,113,0,0,0,0,0,0,2,20.724726974547238,94.5049212093835
6131,L53310,L,301.0,310.9,1473,44.2,116,0,0,0,0,0,0,1,29.509804500858824,93.70548138590753
6132,H35545,H,301.0,311.0,1640,37.6,118,0,0,0,0,0,0,0,25.262962386165636,98.8999896780645
6133,L53312,L,301.1,311.1,1429,42.5,123,0,0,0,0,0,0,1,37.34301609581501,75.60392269688396
6134,L53313,L,301.1,311.1,1470,40.9,125,0,0,0,0,0,0,1,28.17403770249916,91.53804334066133
6135,L53314,L,301.0,311.0,1581,37.0,127,0,0,0,0,0,0,1,23.989002959824106,71.36408540636639
6136,L53315,L,301.0,310.9,1740,28.9,129,0,0,0,0,0,0,1,22.264202444941443,71.11569389280162
6137,H35550,H,300.9,310.8,1390,40.6,131,0,0,0,0,0,0,0,33.44952479545415,62.667418223642954
6138,M20997,M,300.9,310.8,1988,19.7,136,0,0,0,0,0,0,2,25.144080129579066,90.9118643509615
6139,M20998,M,300.8,310.7,1452,43.0,139,0,0,0,0,0,0,2,28.21914399730214,99.29075529067578
6140,L53319,L,300.8,310.7,1586,33.4,142,0,0,0,0,0,0,1,32.77901372556241,62.817086417362894
6141,L53320,L,300.8,310.7,1589,34.3,144,0,0,0,0,0,0,1,25.578708240345847,52.80657940105362
6142,L53321,L,300.8,310.8,1486,45.7,146,0,0,0,0,0,0,1,27.770355856299197,90.77712187095037
6143,L53322,L,300.9,310.9,1755,27.9,148,0,0,0,0,0,0,1,27.9171579508874,81.01150262673781
6144,M21003,M,301.0,310.9,1575,34.6,150,0,0,0,0,0,0,2,31.41662255758046,97.98494002755022
6145,M21004,M,301.1,311.1,1615,37.7,153,0,0,0,0,0,0,2,30.953721677551627,62.611960953847614
6146,M21005,M,301.1,311.1,1436,41.8,156,0,0,0,0,0,0,2,26.89943134372586,53.551382900064056
6147,M21006,M,301.1,311.1,1470,40.6,159,0,0,0,0,0,0,2,28.318245307482588,74.62211304332507
6148,M21007,M,301.1,311.1,2089,19.8,162,0,0,0,0,0,0,2,26.141104942382558,54.273301148257374
6149,L53328,L,301.1,311.2,1564,37.0,165,0,0,0,0,0,0,1,20.611937965402777,63.089500055135375
6150,M21009,M,301.0,311.1,1420,47.4,167,0,0,0,0,0,0,2,29.288004286990645,56.29889304095841
6151,L53330,L,301.1,311.1,1711,29.1,170,0,0,0,0,0,0,1,37.46095880416534,61.20660898300393
6152,L53331,L,301.1,311.2,1555,35.3,172,0,0,0,0,0,0,1,23.581404296544687,55.30723264106959
6153,M21012,M,301.1,311.1,1592,35.7,174,0,0,0,0,0,0,2,24.134851451986485,97.69529997136428
6154,L53333,L,301.0,311.1,1236,64.4,177,1,0,0,0,1,0,1,23.64636114178129,63.928135672486775
6155,M21014,M,301.0,310.9,1765,24.2,179,0,0,0,0,0,0,2,31.622958893615614,72.19487929962827
6156,L53335,L,301.0,311.0,1634,31.2,182,0,0,0,0,0,0,1,30.2424272709822,94.93059038171111
6157,L53336,L,301.1,311.1,1508,41.5,184,0,0,0,0,0,0,1,27.207311537917718,83.86607939807371
6158,L53337,L,301.1,311.2,1774,29.6,186,0,0,0,0,0,0,1,23.409904691805174,80.90187402808871
6159,L53338,L,301.1,311.0,1677,29.1,188,0,0,0,0,0,0,1,28.46188395819962,85.27815951804186
6160,L53339,L,301.0,311.0,1399,58.0,190,1,0,0,0,1,0,1,20.176889363320978,91.4411128552691
6161,L53340,L,301.0,310.9,1570,34.0,192,0,0,0,0,0,0,1,28.717132834287465,93.88346339258806
6162,L53341,L,301.0,310.9,1479,44.3,194,0,0,0,0,0,0,1,32.35762193043967,82.13198353325132
6163,L53342,L,301.0,310.8,1558,34.9,196,0,0,0,0,0,0,1,21.74400431683161,94.50036373470289
6164,L53343,L,300.8,310.7,1358,48.1,198,0,0,0,0,0,0,1,20.337408615851682,76.76987637127384
6165,H35578,H,300.9,310.7,1656,30.7,200,0,0,0,0,0,0,0,35.8971894584743,63.86454281342117
6166,L53345,L,300.9,310.7,1523,35.8,205,0,0,0,0,0,0,1,24.941201802477075,94.00383544419222
6167,H35580,H,300.9,310.7,1403,40.6,207,0,0,0,0,0,0,0,33.67973922971911,77.07364137065436
6168,M21027,M,300.9,310.7,1362,51.6,212,0,0,0,0,0,0,2,27.230011674010843,95.30687937836171
